Deposit,Harvest,Lock,Unlock,Withdraw,amount,duration,gasUsed,lockedAmount,lockedDuration,shares,x1,x2
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.5818859702429282,-0.4264590309487569,0.5899436671216098,0.9601173887042485,-0.03964743699546315
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.48005026153154495,-0.04440575849822426,0.506440439953409,0.9781334727412446,0.05915893634944627
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.38612671371772106,-0.967526470690322
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,-0.9564190131912734,-0.7929395967622104,-1.0,-1.0,0.7106528502379768,0.7235112194265139,-0.8000201398704436
1.0,0.0,0.0,0.0,0.0,0.5561115664212808,1.0,-0.6853730041746793,-1.0,-1.0,0.606889248816918,-0.8335578263571004,-0.9149159175516134
0.0,1.0,0.0,0.0,0.0,0.536775155414885,-1.0,-0.6596871756326282,-1.0,-1.0,-1.0,0.7735927166458019,-0.9632538538458331
1.0,0.0,0.0,0.0,0.0,0.49152289070241384,-1.0,-0.6479733445265496,-1.0,-1.0,0.44329711387452386,0.7552630681304586,-0.8576445848391029
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7447903278462711,0.5440510826254272,0.15395795281582947,0.5739679358192729,0.9749592432108101,0.2424196282780105
0.0,1.0,0.0,0.0,0.0,0.5130339947147982,-1.0,-0.7928875352906277,-1.0,-1.0,-1.0,0.8032192727111834,-0.9650685621344928
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.38612671371772106,-0.967526470690322
1.0,0.0,0.0,0.0,0.0,0.5270852375344814,-0.04109589041095896,-0.6853730041746793,-1.0,-1.0,0.5560873107955782,-0.291117636919494,-0.9309499283416534
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.792913566026419,0.6607945094207548,0.9999992389649923,0.7039137839668437,0.9593652720788444,0.7079335316387225
0.0,1.0,0.0,0.0,0.0,0.5681592627495655,-1.0,-0.7974711140178766,-1.0,-1.0,-1.0,0.8112820827932465,-0.965004048213753
0.0,0.0,0.0,1.0,0.0,0.6684435154309221,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.842090942983547,-0.9659993522040855
1.0,0.0,0.0,0.0,0.0,-1.0,0.5726027397260274,-0.8209454146316597,-1.0,-1.0,0.5759141841636433,-0.8661010832816122,-0.9435798382862215
1.0,0.0,0.0,0.0,0.0,0.5754377070200654,-1.0,-0.8533623576037406,-1.0,-1.0,0.5245695359214833,0.8464359824894965,-0.8328540644160627
0.0,1.0,0.0,0.0,0.0,0.5714237560037407,-1.0,-0.8209714453674509,-1.0,-1.0,-1.0,0.8164731989310816,-0.9652708266567916
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764263487446135,0.6282936780008406,-0.04109589041095896,0.6497782173811375,0.9707479446216383,0.16298391305094057
0.0,1.0,0.0,0.0,0.0,0.5744040048481174,-1.0,-0.8209714453674509,-1.0,-1.0,-1.0,0.8168261491932586,-0.9652642679726157
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929265813943147,0.5864785820383434,0.688191273465246,0.6267367598054818,0.9700575275080899,0.5698807203323758
0.0,1.0,0.0,0.0,0.0,0.5796838590615474,-1.0,-0.8258131622246301,-1.0,-1.0,-1.0,0.8184017085370378,-0.965307844603947
0.0,1.0,0.0,0.0,0.0,0.5901435637536956,-1.0,-0.7766703868926568,-1.0,-1.0,-1.0,0.8096553266861759,-0.9647003107542423
0.0,1.0,0.0,0.0,0.0,0.5887742096827178,-1.0,-0.6596871756326282,-1.0,-1.0,-1.0,0.7818750970549335,-0.9631085114607304
0.0,1.0,0.0,0.0,0.0,0.5082366566028231,-1.0,-0.8689460914307903,-1.0,-1.0,-1.0,0.8185153582635252,-0.965920667661563
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764393641125091,0.49581255462603413,-0.6164383561643836,0.4957158666156949,0.9468181237323801,-0.16030217346125114
1.0,0.0,0.0,0.0,0.0,0.1624427874483929,-1.0,-0.8465010894947542,-1.0,-1.0,0.12437835706312628,0.7482115567300552,-0.9231282327369974
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853730041746793,0.5726273269195616,1.0,0.6187076329937422,0.9554757649136615,0.7168223462389534
1.0,0.0,0.0,0.0,0.0,0.4651830046862251,-1.0,-0.8020221543253864,-1.0,-1.0,0.5829734341904755,0.8142999980252653,-0.8193533928348575
0.0,1.0,0.0,0.0,0.0,0.5973820442024333,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.8195079148247009,-0.965212339018052
0.0,0.0,0.0,1.0,0.0,0.5612186286873777,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.8279917137872416,-0.9660164188092758
0.0,1.0,0.0,0.0,0.0,0.5820469514827109,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.8337944393531855,-0.966185956317203
0.0,1.0,0.0,0.0,0.0,0.6173127084947796,-1.0,-0.8045677433629759,-1.0,-1.0,-1.0,0.8186233497908537,-0.9649730809184803
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,-0.06323687214611873,-0.7929395967622104,-1.0,-1.0,0.6891760766255002,-0.2906581155456312,-0.9254435211122447
0.0,1.0,0.0,0.0,0.0,0.5820469514827109,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.8177236652228166,-0.965247135261739
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7857659598237285,0.6268977390336345,0.17391051496702192,0.6545984737289983,0.9738263727699807,0.28059549192976974
0.0,1.0,0.0,0.0,0.0,0.48929283401471135,-1.0,-0.6853599888067836,-1.0,-1.0,-1.0,0.7729063376243326,-0.963740311906096
0.0,0.0,0.0,1.0,0.0,0.38727235392854253,-1.0,-0.7764133333767179,-1.0,-1.0,-1.0,0.7810870275569582,-0.9651087949522977
0.0,1.0,0.0,0.0,0.0,0.5919004234496521,-1.0,-0.6853730041746793,-1.0,-1.0,-1.0,0.7889052672890924,-0.9634762538622051
0.0,1.0,0.0,0.0,0.0,0.598627681649659,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.8196515844619789,-0.9652094698591266
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020091389574907,0.6323462528245667,0.3031915905631659,0.6630549993934634,0.974447019369842,0.35591690245747026
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6691168096730213,0.6746960698805409,1.0,0.7173503202040115,0.9505085843691158,0.7346388204463334
0.0,1.0,0.0,0.0,0.0,0.6100751068845558,-1.0,-0.7764263487446135,-1.0,-1.0,-1.0,0.8120856279929408,-0.9646481304743565
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7090306045529926,0.6210135367757585,-0.6164383561643836,0.6167171120501505,0.9344647058876419,-0.058583958777051345
0.0,1.0,0.0,0.0,0.0,0.6323748814055028,-1.0,-0.6853730041746793,-1.0,-1.0,-1.0,0.7947548214497178,-0.9633584709640681
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929395967622104,0.6045168855183112,0.9999990487062405,0.6495114975616347,0.9612315770302029,0.6988765686432421
0.0,1.0,0.0,0.0,0.0,0.5901435637536956,-1.0,-0.5913716787763819,-1.0,-1.0,-1.0,0.7631062169384106,-0.9620247754834206
0.0,1.0,0.0,0.0,0.0,0.6052777687725805,-1.0,-0.6853599888067836,-1.0,-1.0,-1.0,0.7908628233085412,-0.9634380402360717
0.0,1.0,0.0,0.0,0.0,0.5506628441480306,-1.0,-0.8133726397443781,-1.0,-1.0,-1.0,0.8124238914823563,-0.965228549443379
1.0,0.0,0.0,0.0,0.0,0.6583137527115863,-0.26054103247082694,-0.7928875352906277,-1.0,-1.0,0.7613630957029573,0.18603610613813681,-0.8937134322039754
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.8852153013003438,-1.0,-1.0,-1.0,0.8274101917134278,-0.9659889585885548
0.0,1.0,0.0,0.0,0.0,0.5559426983614606,-1.0,-0.7179244392816819,-1.0,-1.0,-1.0,0.7916739167894017,-0.9640248768046901
0.0,0.0,0.0,1.0,0.0,0.5136749265744955,-1.0,-0.7764133333767179,-1.0,-1.0,-1.0,0.7995774476343844,-0.9648702064823722
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853599888067836,0.5592777029075513,1.0,0.6057942538597714,0.9558839852601668,0.7148787458053232
0.0,0.0,0.0,0.0,1.0,0.5742119948429774,-1.0,-0.8852153013003438,-1.0,-1.0,0.5234092024284616,0.8546584140739266,-0.8331817876698365
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7928745199227321,0.5822394878709303,0.8814778665651952,0.6260513560123426,0.9651968410251499,0.6548896671184727
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.402736611575488,-0.9676976178745125
0.0,1.0,0.0,0.0,0.0,0.588291693581263,-1.0,-0.8020221543253864,-1.0,-1.0,-1.0,0.8146799914215667,-0.9650119684743488
0.0,0.0,0.0,0.0,1.0,0.5564447359394673,-1.0,-0.8689460914307903,-1.0,-1.0,0.5061456928371468,0.8472907739376058,-0.8389755390575893
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.5640101070499461,-0.6769422247590056,0.5571772274996059,0.9406612469264625,-0.1354942953332868
0.0,1.0,0.0,0.0,0.0,0.5796838590615474,-1.0,-0.7179114239137863,-1.0,-1.0,-1.0,0.7950637019033706,-0.9639640936775735
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.8316074057372709,-0.9662280596164248
0.0,1.0,0.0,0.0,0.0,0.5666264178917657,-1.0,-0.6691168096730213,-1.0,-1.0,-1.0,0.7809064417589019,-0.9633109755893444
0.0,0.0,0.0,1.0,0.0,0.5758774368498163,-1.0,-0.6049054921598678,-1.0,-1.0,-1.0,0.7646021092896277,-0.9622934886784883
0.0,0.0,0.0,1.0,0.0,0.639093035225913,-1.0,-0.7078169214967239,-1.0,-1.0,-1.0,0.8009154437126877,-0.9636599621142329
0.0,0.0,0.0,1.0,0.0,0.6186182961736324,-1.0,-0.7764393641125091,-1.0,-1.0,-1.0,0.813136368685305,-0.9646266800464981
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764133333767179,0.5707096692516986,0.6297376331811264,0.6104494709604353,0.9709931812299653,0.5401788924133422
0.0,0.0,0.0,0.0,1.0,0.49926684879108896,-1.0,-0.8852153013003438,-1.0,-1.0,0.4507734387419149,0.8413079912364265,-0.8561080449044531
0.0,1.0,0.0,0.0,0.0,0.5744040048481174,-1.0,-0.6003739749042014,-1.0,-1.0,-1.0,0.763014733508302,-0.9622243353379946
1.0,0.0,0.0,0.0,0.0,0.2666664986316336,-0.945048833079655,-0.6003609595363057,-1.0,-1.0,0.4295967408819579,0.616658048586628,-0.8763866682682009
0.0,1.0,0.0,0.0,0.0,0.5771455680240829,-1.0,-0.802035169693282,-1.0,-1.0,-1.0,0.8133316978883603,-0.9650377787786315
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.4814965112449108,-0.29431576610857435,0.4988415433713316,0.970982855411548,-0.05650288811441308
1.0,0.0,0.0,0.0,0.0,0.5846817665934578,-1.0,-0.8020221543253864,-1.0,-1.0,0.6950208054790727,0.8374368063946527,-0.7741874468274659
0.0,0.0,0.0,1.0,0.0,0.548510384458677,-1.0,-0.7755402191137185,-1.0,-1.0,-1.0,0.8040514711719512,-0.9647836172494989
0.0,1.0,0.0,0.0,0.0,0.5815366080724937,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.8176637887944035,-0.965248276685042
0.0,1.0,0.0,0.0,0.0,0.5919004234496521,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.8347788741823122,-0.9661661262395776
0.0,1.0,0.0,0.0,0.0,0.5744040048481174,-1.0,-0.7974450832820853,-1.0,-1.0,-1.0,0.8120489776130201,-0.964989564829854
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020091389574907,0.6426689715160521,-0.6391381912734653,0.6360936692888619,0.9408317242787637,-0.0715854005788038
0.0,1.0,0.0,0.0,0.0,0.526921683447944,-1.0,-0.8689460914307903,-1.0,-1.0,-1.0,0.8206722302576663,-0.9658858659371005
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.402736611575488,-0.9676976178745125
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7766703868926568,0.5630830450209623,0.4585060882800609,0.5995609844818117,0.9744012317113446,0.43468270414188587
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853860195425749,0.49254950624457794,-0.8082191780821918,0.4758005412693085,0.9112287925159352,-0.22399031936621977
0.0,1.0,0.0,0.0,0.0,0.5935715477946928,-1.0,-0.8464880741268586,-1.0,-1.0,-1.0,0.8239286747405323,-0.9655086491895145
1.0,0.0,0.0,0.0,0.0,0.46289358826729377,-1.0,-0.6094695478352732,-1.0,-1.0,0.5738821393435991,0.7386717970625973,-0.8210158563284561
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.38612671371772106,-0.967526470690322
0.0,0.0,0.0,0.0,1.0,0.49975388762542305,-1.0,-0.8689460914307903,-1.0,-1.0,0.4512705320365473,0.8367727036762239,-0.8560021631125854
1.0,0.0,0.0,0.0,0.0,-1.0,-0.9616438356164384,-0.797458098649981,-1.0,-1.0,0.42379281924535417,0.3378154380109748,-0.8960768909746268
1.0,0.0,0.0,0.0,0.0,0.4890647121882137,-0.12338857179096907,-0.7929005506585234,-1.0,-1.0,0.5877324466350498,-0.1091551003827058,-0.9292433980419093
1.0,0.0,0.0,0.0,0.0,-1.0,-0.9616438356164384,-0.7764263487446135,-1.0,-1.0,0.5217310637857562,0.365636585160121,-0.8748609855787354
0.0,1.0,0.0,0.0,0.0,0.5597531947692007,-1.0,-0.7764263487446135,-1.0,-1.0,-1.0,0.8057174486522746,-0.9647689397120529
1.0,0.0,0.0,0.0,0.0,0.5641249674895779,-1.0,-0.7447642971104799,-1.0,-1.0,0.748260017050739,0.8187640794835486,-0.753594756026426
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.6094565324673775,-1.0,-1.0,-1.0,0.7632697348343476,-0.9624145365806283
0.0,1.0,0.0,0.0,0.0,0.6317397982152322,-1.0,-0.7928875352906277,-1.0,-1.0,-1.0,0.8180141296958447,-0.9647962965446898
0.0,0.0,0.0,1.0,0.0,0.5140677599239392,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.826715135204747,-0.9663133988057073
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853599888067836,0.565863755087072,1.0,0.6122111662705949,0.955684776471973,0.7158332365406261
0.0,1.0,0.0,0.0,0.0,0.5645505328811762,-1.0,-0.685068227643123,-1.0,-1.0,-1.0,0.7847317487855378,-0.9635469786665806
1.0,0.0,0.0,0.0,0.0,0.48920208991002667,-0.8896077498731608,-0.792913566026419,-1.0,-1.0,0.6127263620524281,0.7508290953557873,-0.834642060404104
1.0,0.0,0.0,0.0,0.0,0.23963037328266168,-1.0,-0.8208499686004249,-1.0,-1.0,0.19918064579410077,0.7587009804498848,-0.9121076073465326
0.0,1.0,0.0,0.0,0.0,0.5696066667361421,-1.0,-0.8689460914307903,-1.0,-1.0,-1.0,0.8254406811530774,-0.9658017186285278
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.38612671371772106,-0.967526470690322
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929265813943147,0.5283708875641182,0.9999991121258245,0.5759392573072908,0.9633151107767535,0.6864125358345201
0.0,1.0,0.0,0.0,0.0,0.5744040048481174,-1.0,-0.8209714453674509,-1.0,-1.0,-1.0,0.8168261491932586,-0.9652642679726157
0.0,1.0,0.0,0.0,0.0,0.48929283401471135,-1.0,-0.6479603291586541,-1.0,-1.0,-1.0,0.7621824556839327,-0.9632044235458275
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929395967622104,0.6377106092162583,0.9999993023845763,0.6816097639125407,0.9601669338578045,0.7042281492457722
0.0,1.0,0.0,0.0,0.0,0.5559426983614606,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.8274280972410267,-0.9660267609280184
0.0,1.0,0.0,0.0,0.0,0.5506628441480306,-1.0,-0.6094955785710645,-1.0,-1.0,-1.0,0.7615540476065776,-0.9624449553184032
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929005506585234,0.6186249504697197,0.9914304287163875,0.663021029910537,0.9610149732976383,0.698666770903006
1.0,0.0,0.0,0.0,0.0,0.35499756125543414,-1.0,-0.8208369532325293,-1.0,-1.0,0.3109781610122455,0.7889697644139284,-0.8913208322323756
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209714453674509,0.5989494606000536,-0.5397260273972603,0.6009509532146369,0.9530890318169998,-0.07132008972156755
1.0,0.0,0.0,0.0,0.0,0.5270377057992428,-1.0,-0.8020091389574907,-1.0,-1.0,0.6700527076594862,0.8277336595333049,-0.7864654185275836
0.0,1.0,0.0,0.0,0.0,0.6057881121827977,-1.0,-0.7764263487446135,-1.0,-1.0,-1.0,0.8115561627530996,-0.9646588522709144
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.667598326056799,0.9217099188229325,0.7092203568335376,0.9615977772888181,0.6838917438487404
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.797458098649981,0.6931395687732027,-0.8082191780821918,0.6696735346283338,0.9201700012100449,-0.09327165638068367
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7928875352906277,0.6917382276772308,-0.8082201293759513,0.6683355099701429,0.9197153475416174,-0.0934790368388619
0.0,0.0,0.0,0.0,1.0,0.5391022575252706,-1.0,-0.8689460914307903,-1.0,-1.0,0.4893615393870754,0.8441644712818404,-0.8443868982622228
1.0,0.0,0.0,0.0,0.0,-1.0,-0.19452054794520546,-0.7090175891850969,-1.0,-1.0,0.5934891691935511,-0.5837683646829541,-0.9271263549142449
0.0,1.0,0.0,0.0,0.0,0.5681592627495655,-1.0,-0.7090175891850969,-1.0,-1.0,-1.0,0.791267996284623,-0.9638725619073657
0.0,0.0,0.0,0.0,1.0,0.5726239523611225,-1.0,-0.8689460914307903,-1.0,-1.0,0.5218805349337641,0.8501363080316471,-0.8337401341368347
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764393641125091,0.5670108002870715,-0.002739726027397249,0.5917064798167635,0.9743128444072534,0.1470667924293384
0.0,1.0,0.0,0.0,0.0,0.6057881121827977,-1.0,-0.7179244392816819,-1.0,-1.0,-1.0,0.7987007867716094,-0.9638946540660819
0.0,0.0,0.0,0.0,1.0,0.5237196080950413,-1.0,-0.8689460914307903,-1.0,-1.0,0.47445474769823104,0.8413235859643742,-0.8490409448904279
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209584299995554,0.5879705016620358,0.002610730593607391,0.6121669338186271,0.9760312699133779,0.14174590311720006
0.0,0.0,0.0,0.0,1.0,0.42214815346462986,-1.0,-0.8689460914307903,-1.0,-1.0,0.37603641947529165,0.820993111780747,-0.8763361630242223
0.0,1.0,0.0,0.0,0.0,0.5511453602494853,-1.0,-0.8464880741268586,-1.0,-1.0,-1.0,0.8191222809964167,-0.9655987121247671
1.0,0.0,0.0,0.0,0.0,0.5502218332949049,-1.0,-0.7447642971104799,-1.0,-1.0,0.7340357982427486,0.8160258257308503,-0.7601335187459913
0.0,1.0,0.0,0.0,0.0,0.48929283401471135,-1.0,-0.7929395967622104,-1.0,-1.0,-1.0,0.8000408384985742,-0.9651169455332935
0.0,1.0,0.0,0.0,0.0,0.5681592627495655,-1.0,-0.7764263487446135,-1.0,-1.0,-1.0,0.8068049118477958,-0.9647495108891151
0.0,1.0,0.0,0.0,0.0,0.6466814548702056,-1.0,-0.7764263487446135,-1.0,-1.0,-1.0,0.8165114344749551,-0.9645531615862007
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.402736611575488,-0.9676976178745125
0.0,1.0,0.0,0.0,0.0,0.48929283401471135,-1.0,-0.7090175891850969,-1.0,-1.0,-1.0,0.77932985534656,-0.9640635067873345
1.0,0.0,0.0,0.0,0.0,-1.0,-0.6164383561643836,-0.7090306045529926,-1.0,-1.0,0.5978898391242877,-0.12340494189348866,-0.8987544138489211
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929265813943147,0.6886991531136872,0.9999993023845763,0.7308782364998905,0.9583305916975031,0.7123784152344537
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,0.5602393455098935,-0.7766573715247612,-1.0,-1.0,0.6707563753522072,-0.7462459422644342,-0.9370983944551947
0.0,1.0,0.0,0.0,0.0,0.5771455680240829,-1.0,-0.6853730041746793,-1.0,-1.0,-1.0,0.7867104959135175,-0.9635171913542107
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853599888067836,0.5643070026381751,1.0,0.6106722404126261,0.9557321356938884,0.7156107330401518
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.7178984085458906,-1.0,-1.0,-1.0,0.7923278543907466,-0.9640130453686566
0.0,1.0,0.0,0.0,0.0,0.536775155414885,-1.0,-0.8020091389574907,-1.0,-1.0,-1.0,0.8082973477314661,-0.9651261767405827
1.0,0.0,0.0,0.0,0.0,0.5457730745426268,1.0,-0.6853599888067836,-1.0,-1.0,0.5968917807114789,-0.8351435164178951,-0.9153078934144171
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929005506585234,0.5760829543374335,0.8617996575342466,0.6198145675063966,0.965945960814158,0.6458872970540699
1.0,0.0,0.0,0.0,0.0,-1.0,-0.04109589041095896,-0.6446750333789956,-1.0,-1.0,0.5687399333351821,-0.7238246715554131,-0.932406963903186
1.0,0.0,0.0,0.0,0.0,0.45639763865448946,-0.9616438356164384,-0.6691168096730213,-1.0,-1.0,0.4200316140006677,0.7268022929890746,-0.871381275235745
1.0,0.0,0.0,0.0,0.0,0.6173156143333407,-0.04109589041095896,-0.6853730041746793,-1.0,-1.0,0.6434878478118986,-0.232476009181227,-0.9219906352228313
0.0,0.0,0.0,0.0,1.0,0.621874535002749,-1.0,-0.8689460914307903,-1.0,-1.0,0.5696029107065039,0.8583623828860826,-0.8168608584627752
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7637135881525444,0.6657630554989831,-0.5780821917808219,0.6626259368461338,0.9412001172355575,-0.03020160374568113
0.0,1.0,0.0,0.0,0.0,0.5444181020494787,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.8299392406933943,-0.9662584683169211
1.0,0.0,0.0,0.0,0.0,-1.0,-0.04109589041095896,-0.7764263487446135,-1.0,-1.0,0.5552834801344735,-0.6604950533340579,-0.9370631705807575
0.0,1.0,0.0,0.0,0.0,0.6069112047593832,-1.0,-0.669129825040917,-1.0,-1.0,-1.0,0.7870629491371839,-0.9631957941683881
1.0,0.0,0.0,0.0,0.0,-1.0,-0.8082191780821918,-0.8209584299995554,-1.0,-1.0,0.5949534886735202,0.2484131835934071,-0.8804244586819576
0.0,1.0,0.0,0.0,0.0,0.5714237560037407,-1.0,-0.8208369532325293,-1.0,-1.0,-1.0,0.816446376238694,-0.9652692880319356
0.0,1.0,0.0,0.0,0.0,0.6156415841497389,-1.0,-0.6094565324673775,-1.0,-1.0,-1.0,0.7726128750031591,-0.9622386541381771
0.0,1.0,0.0,0.0,0.0,0.5130339947147982,-1.0,-0.7928745199227321,-1.0,-1.0,-1.0,0.8032163697762865,-0.9650684085735037
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764263487446135,0.5692033254069953,-0.8082191780821918,0.5498674405272892,0.92186387742031,-0.17355626570578053
1.0,0.0,0.0,0.0,0.0,0.4659342170709504,-0.963400367833587,-0.7929005506585234,-1.0,-1.0,0.6062074363900738,0.7919805714890146,-0.8206467709274731
1.0,0.0,0.0,0.0,0.0,0.5188141984248344,-1.0,-0.8020221543253864,-1.0,-1.0,0.6355637602149309,0.8253345036910784,-0.7993055132876185
0.0,0.0,0.0,1.0,0.0,0.49846787814890425,-1.0,-0.8871686910986815,-1.0,-1.0,-1.0,0.8209110738477471,-0.9661243703202027
1.0,0.0,0.0,0.0,0.0,-1.0,0.7006315956367326,-0.7764133333767179,-1.0,-1.0,0.5445749945668428,-0.8945426229636015,-0.9428925058769337
0.0,1.0,0.0,0.0,0.0,0.5444181020494787,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.8132208339473685,-0.9653285143229435
1.0,0.0,0.0,0.0,0.0,0.477153514683772,-1.0,-0.802035169693282,-1.0,-1.0,0.6463483293483447,0.8187325719279204,-0.7973731674980379
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,0.05680542871638772,-0.7929395967622104,-1.0,-1.0,0.5485883808126124,-0.45100118429253333,-0.9406915260821754
0.0,1.0,0.0,0.0,0.0,0.536775155414885,-1.0,-0.8020221543253864,-1.0,-1.0,-1.0,0.8083001329067939,-0.965126328968435
0.0,1.0,0.0,0.0,0.0,0.5966874453502597,-1.0,-0.8020221543253864,-1.0,-1.0,-1.0,0.815687162999924,-0.9649922987573957
1.0,0.0,0.0,0.0,0.0,0.49111941962833283,-0.8263089802130898,-0.7929005506585234,-1.0,-1.0,0.7247962007602906,0.7165834871546433,-0.8133016532366815
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764393641125091,0.5503952454691354,-0.6931506849315068,0.5427616655763441,0.936790799367356,-0.14651380872878425
0.0,1.0,0.0,0.0,0.0,0.6069112047593832,-1.0,-0.8689460914307903,-1.0,-1.0,-1.0,0.8294349996472432,-0.9657225836486037
0.0,1.0,0.0,0.0,0.0,0.6181186575573108,-1.0,-0.6853599888067836,-1.0,-1.0,-1.0,0.7927193897260219,-0.9634007062261759
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.402736611575488,-0.9676976178745125
1.0,0.0,0.0,0.0,0.0,0.5413733596545687,1.0,-0.6853599888067836,-1.0,-1.0,0.5926137801305102,-0.8358070867851773,-0.9154737803437223
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6003739749042014,0.5205175111816498,0.9999976534753932,0.5683617532192387,0.9509260490067896,0.7265289618466809
1.0,0.0,0.0,0.0,0.0,0.4548614742394399,-0.9999927067478437,-0.7929526121301059,-1.0,-1.0,0.6363998644760631,0.8116065856336798,-0.8018298947193965
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929005506585234,0.6441109043879789,0.9813559741248097,0.6874680538553677,0.9604184557807828,0.6999662979178898
0.0,1.0,0.0,0.0,0.0,0.48929283401471135,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.8240041847434421,-0.9663560073031919
1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.7090045738172013,-1.0,-1.0,0.7089036310190004,-0.9267220907953848,-0.9352797435555096
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6854120502783662,0.42351715852937755,-0.9616438356164384,0.38437438973406834,0.8772591355671768,-0.3630740110959704
